iter,num_query_terms,document_field,term_field,strgy,top1_acc,top5_acc,top10_acc,num_train_documents,num_test_documents,query_terms_ratio
1,5.0,session,track,3,0.22388059701492533,0.3358208955223881,0.3805970149253731,5147,1287,0.5
1,6.0,session,track,3,0.18095238095238086,0.3238095238095238,0.3714285714285713,5147,1287,0.5
1,7.0,session,track,3,0.2285714285714285,0.3428571428571429,0.4,5147,1287,0.5
1,8.0,session,track,3,0.16981132075471694,0.2641509433962264,0.3584905660377358,5147,1287,0.5
1,9.0,session,track,3,0.3488372093023256,0.4418604651162791,0.5116279069767442,5147,1287,0.5
1,10.0,session,track,3,0.2307692307692308,0.38461538461538464,0.4871794871794872,5147,1287,0.5
1,11.0,session,track,3,0.25806451612903225,0.4516129032258064,0.4838709677419355,5147,1287,0.5
1,12.0,session,track,3,0.2,0.4,0.52,5147,1287,0.5
1,13.0,session,track,3,0.15789473684210525,0.21052631578947367,0.3684210526315789,5147,1287,0.5
1,14.0,session,track,3,0.3636363636363637,0.4545454545454545,0.5454545454545454,5147,1287,0.5
1,15.0,session,track,3,0.2222222222222222,0.3333333333333333,0.4444444444444444,5147,1287,0.5
1,16.0,session,track,3,0.1111111111111111,0.3333333333333333,0.3333333333333333,5147,1287,0.5
1,17.0,session,track,3,0.25,0.375,0.375,5147,1287,0.5
1,18.0,session,track,3,0.125,0.5,0.5,5147,1287,0.5
1,19.0,session,track,3,0.0,0.0,0.25,5147,1287,0.5
1,20.0,session,track,3,0.16666666666666666,0.5,0.5,5147,1287,0.5
1,21.0,session,track,3,0.0,0.0,0.0,5147,1287,0.5
1,22.0,session,track,3,0.25,0.25,0.25,5147,1287,0.5
1,23.0,session,track,3,0.0,0.0,0.0,5147,1287,0.5
1,24.0,session,track,3,0.5,0.5,1.0,5147,1287,0.5
1,25.0,session,track,3,0.0,0.5,0.5,5147,1287,0.5
1,26.0,session,track,3,0.5,0.5,0.5,5147,1287,0.5
1,27.0,session,track,3,0.6666666666666666,1.0,1.0,5147,1287,0.5
1,29.0,session,track,3,0.0,0.0,0.0,5147,1287,0.5
1,30.0,session,track,3,0.0,0.0,0.5,5147,1287,0.5
1,31.0,session,track,3,0.0,0.0,0.0,5147,1287,0.5
1,33.0,session,track,3,0.0,0.0,0.0,5147,1287,0.5
1,37.0,session,track,3,0.0,0.0,0.0,5147,1287,0.5
1,43.0,session,track,3,0.0,1.0,1.0,5147,1287,0.5
1,0.0,user,track,0,0.08,0.16,0.16,100,26,0.2
1,6.0,user,track,0,0.0,0.0,0.0,100,26,0.2
1,8.0,user,track,0,0.0,0.0,0.0,100,26,0.2
1,9.0,user,track,0,0.0,0.0,0.0,100,26,0.2
1,11.0,user,track,0,0.0,0.0,0.0,100,26,0.2
1,12.0,user,track,0,0.0,1.0,1.0,100,26,0.2
1,15.0,user,track,0,0.0,0.0,0.0,100,26,0.2
1,17.0,user,track,0,0.0,0.0,0.0,100,26,0.2
1,21.0,user,track,0,0.0,0.0,0.0,100,26,0.2
1,28.0,user,track,0,0.0,0.0,0.0,100,26,0.2
1,30.0,user,track,0,0.0,0.0,0.0,100,26,0.2
1,31.0,user,track,0,0.0,1.0,1.0,100,26,0.2
1,32.0,user,track,0,0.0,0.0,0.0,100,26,0.2
1,35.0,user,track,0,1.0,1.0,1.0,100,26,0.2
1,39.0,user,track,0,0.0,0.0,0.0,100,26,0.2
1,46.0,user,track,0,0.0,0.0,0.0,100,26,0.2
1,48.0,user,track,0,0.0,0.0,0.0,100,26,0.2
1,49.0,user,track,0,0.0,0.0,0.0,100,26,0.2
1,54.0,user,track,0,0.0,0.0,0.0,100,26,0.2
1,61.0,user,track,0,0.0,0.0,0.0,100,26,0.2
1,62.0,user,track,0,0.5,0.5,0.5,100,26,0.2
1,0.0,session,track,0,0.2154742096505824,0.34858569051580696,0.39767054908485855,5147,1287,0.5
1,1.0,session,track,0,0.2023809523809524,0.30952380952380953,0.30952380952380953,5147,1287,0.5
1,2.0,session,track,0,0.2314814814814815,0.39814814814814814,0.4444444444444444,5147,1287,0.5
1,3.0,session,track,0,0.20398009950248755,0.32338308457711445,0.3681592039800995,5147,1287,0.5
1,4.0,session,track,0,0.2028985507246377,0.3333333333333333,0.3719806763285024,5147,1287,0.5
1,5.0,session,track,0,0.23134328358208955,0.3358208955223881,0.3880597014925373,5147,1287,0.5
1,6.0,session,track,0,0.2285714285714285,0.3523809523809524,0.4,5147,1287,0.5
1,7.0,session,track,0,0.2285714285714285,0.35714285714285715,0.4,5147,1287,0.5
1,8.0,session,track,0,0.16981132075471694,0.2641509433962264,0.3584905660377358,5147,1287,0.5
1,9.0,session,track,0,0.3488372093023256,0.4418604651162791,0.5116279069767442,5147,1287,0.5
1,10.0,session,track,0,0.20512820512820512,0.38461538461538464,0.4871794871794872,5147,1287,0.5
1,11.0,session,track,0,0.2258064516129032,0.41935483870967744,0.4838709677419355,5147,1287,0.5
1,12.0,session,track,0,0.2,0.44,0.56,5147,1287,0.5
1,13.0,session,track,0,0.15789473684210525,0.3157894736842105,0.3684210526315789,5147,1287,0.5
1,14.0,session,track,0,0.4545454545454545,0.4545454545454545,0.5454545454545454,5147,1287,0.5
1,15.0,session,track,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,5147,1287,0.5
1,16.0,session,track,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,5147,1287,0.5
1,17.0,session,track,0,0.25,0.375,0.375,5147,1287,0.5
1,18.0,session,track,0,0.125,0.5,0.5,5147,1287,0.5
1,19.0,session,track,0,0.0,0.0,0.25,5147,1287,0.5
1,20.0,session,track,0,0.16666666666666666,0.3333333333333333,0.3333333333333333,5147,1287,0.5
1,21.0,session,track,0,0.0,0.0,0.0,5147,1287,0.5
1,22.0,session,track,0,0.25,0.5,0.5,5147,1287,0.5
1,23.0,session,track,0,0.0,0.0,0.0,5147,1287,0.5
1,24.0,session,track,0,0.5,0.5,1.0,5147,1287,0.5
1,25.0,session,track,0,0.0,0.5,0.5,5147,1287,0.5
1,26.0,session,track,0,0.5,0.5,0.5,5147,1287,0.5
1,27.0,session,track,0,0.6666666666666666,1.0,1.0,5147,1287,0.5
1,29.0,session,track,0,0.0,0.0,0.5,5147,1287,0.5
1,30.0,session,track,0,0.0,0.5,0.5,5147,1287,0.5
1,31.0,session,track,0,0.0,0.0,0.0,5147,1287,0.5
1,33.0,session,track,0,0.0,0.0,0.0,5147,1287,0.5
1,37.0,session,track,0,0.0,0.0,0.0,5147,1287,0.5
1,43.0,session,track,0,0.0,1.0,1.0,5147,1287,0.5
1,0.0,session,track,2,0.2021630615640599,0.31863560732113144,0.36772046589018303,5147,1287,0.5
1,1.0,session,track,2,0.0,0.0,0.0,5147,1287,0.5
1,2.0,session,track,2,0.2314814814814815,0.39814814814814814,0.4444444444444444,5147,1287,0.5
1,3.0,session,track,2,0.21393034825870647,0.31840796019900497,0.3631840796019901,5147,1287,0.5
1,4.0,session,track,2,0.2028985507246377,0.3285024154589372,0.3719806763285024,5147,1287,0.5
1,5.0,session,track,2,0.23134328358208955,0.34328358208955223,0.3880597014925373,5147,1287,0.5
1,6.0,session,track,2,0.18095238095238086,0.3142857142857143,0.3714285714285713,5147,1287,0.5
1,7.0,session,track,2,0.2285714285714285,0.3428571428571429,0.4,5147,1287,0.5
1,8.0,session,track,2,0.16981132075471694,0.2641509433962264,0.3584905660377358,5147,1287,0.5
1,9.0,session,track,2,0.3488372093023256,0.4418604651162791,0.4883720930232558,5147,1287,0.5
1,10.0,session,track,2,0.2307692307692308,0.41025641025641024,0.4871794871794872,5147,1287,0.5
1,11.0,session,track,2,0.2903225806451613,0.41935483870967744,0.4838709677419355,5147,1287,0.5
1,12.0,session,track,2,0.2,0.4,0.52,5147,1287,0.5
1,13.0,session,track,2,0.15789473684210525,0.21052631578947367,0.3157894736842105,5147,1287,0.5
1,14.0,session,track,2,0.4545454545454545,0.4545454545454545,0.4545454545454545,5147,1287,0.5
1,15.0,session,track,2,0.2222222222222222,0.3333333333333333,0.3333333333333333,5147,1287,0.5
1,16.0,session,track,2,0.1111111111111111,0.3333333333333333,0.3333333333333333,5147,1287,0.5
1,17.0,session,track,2,0.25,0.375,0.375,5147,1287,0.5
1,18.0,session,track,2,0.125,0.5,0.5,5147,1287,0.5
1,19.0,session,track,2,0.0,0.0,0.25,5147,1287,0.5
1,20.0,session,track,2,0.16666666666666666,0.3333333333333333,0.3333333333333333,5147,1287,0.5
1,21.0,session,track,2,0.0,0.0,0.0,5147,1287,0.5
1,22.0,session,track,2,0.25,0.25,0.25,5147,1287,0.5
1,23.0,session,track,2,0.0,0.0,0.0,5147,1287,0.5
1,24.0,session,track,2,0.5,0.5,1.0,5147,1287,0.5
1,25.0,session,track,2,0.0,0.5,0.5,5147,1287,0.5
1,26.0,session,track,2,0.5,0.5,0.5,5147,1287,0.5
1,27.0,session,track,2,0.6666666666666666,1.0,1.0,5147,1287,0.5
1,29.0,session,track,2,0.0,0.0,0.0,5147,1287,0.5
1,30.0,session,track,2,0.0,0.0,0.5,5147,1287,0.5
